159.737873,0.01
159.769506,0.02
159.796406,0.03
159.814357,0.04
159.832535,0.05
159.847568,0.06
159.87014399999998,0.07
159.878183,0.08
159.887866,0.09
159.90089,0.1
159.907571,0.11
159.91530400000002,0.12
159.931225,0.13
159.941907,0.14
159.94502699999998,0.15
159.951993,0.16
159.96074399999998,0.17
159.967887,0.18
159.97335800000002,0.19
159.98839900000002,0.2
159.99421999999998,0.21
160.001287,0.22
160.01335699999998,0.23
160.018112,0.24
160.027103,0.25
160.030473,0.26
160.036664,0.27
160.043524,0.28
160.04818,0.29
160.050042,0.3
160.058189,0.31
160.063701,0.32
160.06916600000002,0.33
160.078889,0.34
160.08202999999997,0.35
160.08357900000001,0.36
160.086461,0.37
160.09105000000002,0.38
160.096206,0.39
160.102881,0.4
160.109172,0.41
160.113639,0.42
160.119064,0.43
160.12868999999998,0.44
160.136487,0.45
160.14289200000002,0.46
160.147452,0.47
160.151205,0.48
160.15846,0.49
160.16351500000002,0.5
160.16743,0.51
160.17852499999998,0.52
160.18585,0.53
160.19192600000002,0.54
160.19614700000002,0.55
160.20310199999997,0.56
160.207373,0.57
160.21251,0.58
160.224962,0.59
160.235209,0.6
160.241557,0.61
160.25018699999998,0.62
160.257134,0.63
160.265276,0.64
160.273095,0.65
160.27949,0.66
160.29021500000002,0.67
160.29797200000002,0.68
160.30425300000002,0.69
160.310896,0.7
160.315223,0.71
160.320398,0.72
160.323597,0.73
160.337319,0.74
160.345816,0.75
160.352411,0.76
160.363516,0.77
160.37369600000002,0.78
160.38053499999998,0.79
160.390248,0.8
160.39874400000002,0.81
160.41115,0.82
160.424219,0.83
160.43291000000002,0.84
160.445515,0.85
160.45078700000002,0.86
160.464466,0.87
160.481333,0.88
160.501559,0.89
160.51135299999999,0.9,0.9
160.513125,0.9009999999999999
160.513125,0.902
160.514208,0.903
160.514565,0.904
160.514565,0.905
160.516846,0.9059999999999999
160.517632,0.907
160.517632,0.9079999999999999
160.52643899999998,0.909
160.531328,0.91
160.531328,0.9109999999999999
160.53250599999998,0.912
160.540133,0.9129999999999999
160.549372,0.914
160.549372,0.915
160.55439199999998,0.9159999999999999
160.557627,0.917
160.557627,0.9179999999999999
160.557738,0.919
160.563085,0.92
160.563085,0.9209999999999999
160.563239,0.922
160.565447,0.9229999999999999
160.565447,0.924
160.568901,0.925
160.572782,0.9259999999999999
160.572782,0.927
160.578442,0.9279999999999999
160.583062,0.929
160.583062,0.93
160.59556,0.9309999999999999
160.596115,0.932
160.599625,0.9329999999999999
160.599625,0.934
160.60318800000002,0.935
160.616885,0.9359999999999999
160.616885,0.937
160.61781,0.938
160.62047600000002,0.9390000000000001
160.62047600000002,0.94
160.625578,0.941
160.627551,0.9420000000000001
160.627551,0.943
160.63253799999998,0.9440000000000001
160.63272800000001,0.945
160.63272800000001,0.946
160.635235,0.9470000000000001
160.640547,0.948
160.64593599999998,0.9490000000000001
160.64593599999998,0.95
160.646477,0.951
160.65632799999997,0.9520000000000001
160.65632799999997,0.953
160.656525,0.9540000000000001
160.67377399999998,0.955
160.67377399999998,0.956
160.691888,0.9570000000000001
160.694908,0.958
160.694908,0.9590000000000001
160.701092,0.96
160.70893,0.961
160.70893,0.9620000000000001
160.71000899999999,0.963
160.71577200000002,0.9640000000000001
160.71577200000002,0.965
160.717433,0.966
160.72113199999998,0.9670000000000001
160.72197899999998,0.968
160.72197899999998,0.9690000000000001
160.72468800000001,0.97
160.734274,0.971
160.734274,0.972
160.751816,0.973
160.764168,0.9740000000000001
160.764168,0.975
160.768967,0.976
160.777762,0.977
160.777762,0.978
