write,1765515699543260473,0,0,1,1,1
write,1765515699639137931,1,1,2,1,1
write,1765515699825670211,2,3,3,1,0
write,1765515699920171734,3,0,1,64,1
write,1765515700014578573,4,0,1,29,1
write,1765515700200562737,5,0,1,7,0
write,1765515700386610424,6,1,2,3,0
write,1765515700480960471,7,0,1,13,1
write,1765515700575202191,8,0,1,30,1
write,1765515700669467020,9,0,1,6,1
write,1765515700764257626,10,0,1,43,1
write,1765515700858626046,11,0,1,94,1
write,1765515701044826874,12,0,1,17,0
write,1765515701139108953,13,0,1,24,1
write,1765515701325369028,14,6,4,1,0
write,1765515701419690759,15,0,1,19,1
write,1765515701605793906,16,0,1,9,0
write,1765515701700539622,17,11,6,1,1
write,1765515701886385916,18,0,1,4,0
write,1765515701980619277,19,2,3,3,1
write,1765515702075176917,20,17,8,1,1
write,1765515702261645699,21,23,9,1,0
write,1765515702356306989,22,0,1,11,1
write,1765515702450819433,23,1,2,29,1
write,1765515702545070386,24,1,2,4,1
write,1765515702639549648,25,1,2,24,1
write,1765515702826027379,26,1,2,2,0
write,1765515702920217791,27,0,1,15,1
write,1765515703106127863,28,0,1,35,0
write,1765515703293187519,29,31,11,1,0
write,1765515703387667999,30,0,1,20,1
write,1765515703482005511,31,0,1,5,1
write,1765515703669021710,32,40,13,1,0
write,1765515703855979545,33,49,14,1,0
write,1765515703950385447,34,0,1,46,1
write,1765515704136227566,35,0,1,16,0
write,1765515704230455374,36,0,1,44,1
write,1765515704416670785,37,2,3,2,0
write,1765515704511952539,38,59,15,1,1
write,1765515704607441811,39,70,16,1,1
write,1765515704701906840,40,0,1,32,1
write,1765515704797330527,41,83,18,1,1
write,1765515704891756470,42,1,2,5,1
write,1765515704985818985,43,0,1,54,1
write,1765515705171758120,44,1,2,17,0
write,1765515705265964027,45,0,1,84,1
write,1765515705360340210,46,3,3,5,1
write,1765515705546504295,47,4,4,2,0
write,1765515705640768879,48,0,1,89,1
write,1765515705735093667,49,6,4,5,1
write,1765515705829321576,50,0,1,58,1
write,1765515705925084378,51,97,20,1,1
write,1765515706111285102,52,1,2,6,0
write,1765515706296889033,53,0,1,14,0
write,1765515706483044572,54,3,3,6,0
write,1765515706577267273,55,1,2,43,1
write,1765515706764443805,56,111,21,1,0
write,1765515706950272634,57,0,1,10,0
write,1765515707136158073,58,0,1,18,0
write,1765515707322177476,59,0,1,8,0
write,1765515707508316678,60,6,4,6,0
write,1765515707694354575,61,4,4,3,0
write,1765515707788876902,62,8,6,2,1
write,1765515707883534314,63,10,5,6,1
write,1765515708069487446,64,0,1,22,0
write,1765515708163805710,65,1,2,44,1
write,1765515708258246664,66,12,7,2,1
write,1765515708445895174,67,126,22,1,0
write,1765515708540342924,68,0,1,36,1
write,1765515708726773842,69,7,5,3,0
write,1765515708823011132,70,168,31,1,1
write,1765515708919452167,71,186,32,1,1
write,1765515709106002689,72,11,6,3,0
write,1765515709292118145,73,1,2,22,0
write,1765515709386562061,74,11,6,5,1
write,1765515709480852667,75,3,3,24,1
write,1765515709576746409,76,180,27,1,1
write,1765515709671336770,77,3,3,22,1
write,1765515709765897888,78,17,8,2,1
write,1765515709952509819,79,15,6,6,0
write,1765515710138460021,80,1,2,18,0
write,1765515710326887505,81,199,28,1,0
write,1765515710421454111,82,0,1,91,1
write,1765515710516265848,83,16,7,5,1
write,1765515710610778283,84,17,8,3,1
write,1765515710705044626,85,3,3,17,1
write,1765515710799888427,86,22,8,5,1
write,1765515710894208615,87,0,1,53,1
write,1765515711080595763,88,23,9,2,0
write,1765515711175131892,89,6,4,24,1
write,1765515711361546775,90,21,7,6,0
write,1765515711455671279,91,0,1,61,1
write,1765515711644225691,92,219,29,1,0
write,1765515711833104611,93,240,30,1,0
write,1765515712019833262,94,29,9,6,0
write,1765515712205784531,95,0,1,26,0
write,1765515712300698871,96,30,10,2,1
write,1765515712487830034,97,38,11,2,0
write,1765515712676668277,98,262,31,1,0
write,1765515712862600500,99,0,1,12,0
write,1765515712956767250,100,1,2,58,1
write,1765515713142587190,101,3,3,4,0
write,1765515713331330937,102,285,32,1,0
write,1765515713425769155,103,1,2,7,1
write,1765515713521232641,104,23,9,3,1
write,1765515713618642708,105,310,34,1,1
write,1765515713713440102,106,29,9,5,1
write,1765515713807803621,107,0,1,27,1
write,1765515713994077671,108,1,2,10,0
write,1765515714181103243,109,47,12,2,0
write,1765515714370747083,110,335,35,1,0
write,1765515714556928798,111,1,2,19,0
write,1765515714742829776,112,1,2,9,0
write,1765515714836920626,113,0,1,66,1
write,1765515715022617319,114,0,1,60,0
write,1765515715209040096,115,37,10,6,0
write,1765515715395516417,116,1,2,16,0
write,1765515715581526575,117,0,1,62,0
write,1765515715676234034,118,30,10,3,1
write,1765515715866067510,119,361,36,1,0
write,1765515716056165256,120,388,37,1,0
write,1765515716154503477,121,416,38,1,1
write,1765515716340659407,122,0,1,21,0
write,1765515716527211573,123,4,4,9,0
write,1765515716713239446,124,1,2,13,0
write,1765515716899146169,125,1,2,8,0
write,1765515716998454065,126,535,64,1,1
write,1765515717093256881,127,38,11,3,1
write,1765515717192207896,128,524,54,1,1
write,1765515717378304990,129,0,1,99,0
write,1765515717472573463,130,1,2,46,1
write,1765515717570843877,131,510,45,1,1
write,1765515717665572690,132,3,3,29,1
write,1765515717764772374,133,593,61,1,1
write,1765515717859447820,134,6,4,22,1
write,1765515717953934425,135,11,9,10,1
write,1765515718139936008,136,0,1,77,0
write,1765515718239040866,137,577,49,1,1
write,1765515718426663665,138,57,13,2,0
write,1765515718527236545,139,731,88,1,1
write,1765515718714346184,140,46,11,6,0
write,1765515718906093825,141,650,55,1,0
write,1765515719001092182,142,7,5,10,1
write,1765515719186883092,143,0,1,96,0
write,1765515719281823052,144,47,12,3,1
write,1765515719382145261,145,740,68,1,1
write,1765515719477119180,146,11,6,10,1
write,1765515719571297980,147,1,2,60,1
write,1765515719763978844,148,725,59,1,0
write,1765515719950449425,149,7,5,9,0
write,1765515720051052673,150,764,61,1,1
write,1765515720237539033,151,0,1,37,0
write,1765515720423687553,152,0,1,39,0
write,1765515720609525637,153,0,1,47,0
write,1765515720709914749,154,805,64,1,1
write,1765515720805518736,155,82,27,3,1
write,1765515720906494058,156,846,66,1,1
write,1765515721092665211,157,1,2,14,0
write,1765515721278499937,158,1,2,26,0
write,1765515721372502632,159,0,1,23,1
write,1765515721558361495,160,0,1,68,0
write,1765515721652475635,161,1,2,20,1
write,1765515721746865536,162,6,4,29,1
write,1765515721841239318,163,16,7,10,1
write,1765515721936453766,164,69,15,3,1
write,1765515722037820734,165,887,67,1,1
write,1765515722225357532,166,68,14,2,0
write,1765515722319760534,167,1,2,61,1
write,1765515722420809452,168,929,68,1,1
write,1765515722608144722,169,82,17,3,0
write,1765515722794428657,170,3,3,16,0
write,1765515722888773495,171,0,1,71,1
write,1765515723075847717,172,80,15,2,0
write,1765515723262146414,173,7,5,14,0
write,1765515723356283633,174,0,1,56,1
write,1765515723542320449,175,6,4,4,0
write,1765515723728769939,176,6,4,17,0
write,1765515723830836006,177,973,70,1,1
write,1765515723925839525,178,22,8,10,1
write,1765515724020594852,179,1,2,47,1
write,1765515724115203868,180,29,9,10,1
write,1765515724209673024,181,3,3,44,1
write,1765515724304400199,182,37,10,5,1
write,1765515724490191560,183,1,2,21,0
write,1765515724678014768,184,93,16,2,0
write,1765515724773563960,185,96,19,3,1
write,1765515724868118890,186,3,3,7,1
write,1765515725054950198,187,56,12,6,0
write,1765515725240671931,188,0,1,25,0
write,1765515725335050837,189,2,3,15,1
write,1765515725429148546,190,1,2,23,1
write,1765515725531985747,191,1086,87,1,1
write,1765515725627709295,192,67,13,6,1
write,1765515725722253004,193,1,2,54,1
write,1765515725816277055,194,0,1,98,1
write,1765515726010770255,195,1063,73,1,0
write,1765515726105619541,196,4,4,15,1
write,1765515726201040473,197,79,14,6,1
write,1765515726396053328,198,1109,74,1,0
write,1765515726490954443,199,1,2,11,1
write,1765515726676365704,200,0,1,45,0
write,1765515726770692429,201,7,5,14,1
write,1765515726956150604,202,0,1,63,0
write,1765515727143598701,203,107,17,2,0
write,1765515727238127136,204,3,3,20,1
write,1765515727332548530,205,6,4,16,1
write,1765515727527068321,206,1156,75,1,0
write,1765515727713551526,207,6,4,7,0
write,1765515727908431808,208,1204,76,1,0
write,1765515728103631933,209,1253,77,1,0
write,1765515728299924347,210,1303,78,1,0
write,1765515728394273860,211,0,1,87,1
write,1765515728580312150,212,1,2,45,0
write,1765515728766240014,213,1,2,62,0
write,1765515728953659451,214,122,18,2,0
write,1765515729049458474,215,92,15,6,1
write,1765515729236143974,216,10,5,4,0
write,1765515729421757446,217,0,1,41,0
