write,25306121,51,0
write,63392958,26,1
write,85553551,39,2
write,37550022,57,3
write,81753265,32,4
write,12069109,37,5
write,18442509,45,6
write,17816082,3,7
write,19109718,14,8
write,8545789,32,9
write,11809380,65,10
write,10122260,60,11
write,6284424,13,12
write,31929727,99,13
write,24514697,51,14
write,19076103,1,15
write,17024629,53,16
write,11792409,65,17
write,13142577,88,18
write,23854892,72,19
write,20195958,82,20
write,15304201,86,21
write,23907317,79,22
write,17581531,91,23
write,24454696,92,24
write,49298263,47,25
write,10377124,32,26
write,42114325,47,27
write,50443269,62,28
write,36796933,65,29
write,37524598,16,30
write,50952782,36,31
write,62767449,87,32
write,27074777,22,33
write,47329663,35,34
write,59694432,41,35
write,40432345,49,36
write,28620660,23,37
write,61211458,1,38
write,25930821,88,39
write,10284030,93,40
write,39356472,17,41
write,62568651,22,42
write,30324095,36,43
write,41484994,50,44
write,46332930,4,45
write,30158454,100,46
write,68268311,55,47
write,34537415,11,48
write,46781289,37,49
write,36158579,15,50
write,35486142,49,51
write,120493032,15,52
write,11777820,69,53
write,4201106,32,54
write,473303,72,55
write,2255791,85,56
write,1223733,36,57
write,3147879,77,58
write,1278865,37,59
write,398519,65,60
write,372999,17,61
write,3230763,59,62
write,850168,40,63
write,409356,79,64
write,3774133,44,65
write,405663,10,66
write,360869,52,67
write,393580,2,68
write,405178,39,69
write,368022,6,70
write,377588,60,71
write,7710706,10,72
write,1059138,29,73
write,384623,98,74
write,406384,32,75
write,344038,53,76
write,359089,54,77
write,354896,71,78
write,9038513,15,79
write,392401,30,80
write,416984,70,81
write,358588,33,82
write,365065,87,83
write,368850,37,84
write,370251,33,85
write,347673,13,86
write,352223,70,87
write,399180,61,88
write,388658,96,89
write,379888,37,90
write,407997,54,91
write,328117,82,92
write,397045,57,93
write,338505,57,94
write,340706,78,95
write,337665,83,96
write,394269,41,97
write,354458,55,98
write,20799772,5,99
write,719371,91,100
write,607623,27,101
write,678217,95,102
write,626125,36,103
write,596883,45,104
write,3140202,34,105
write,673924,67,106
write,647603,69,107
write,679603,47,108
write,701602,23,109
write,630005,18,110
write,9592351,8,111
write,649223,95,112
write,3895112,30,113
write,700656,29,114
write,2673672,46,115
write,656203,2,116
write,9278047,87,117
write,733375,5,118
write,667716,11,119
write,602346,25,120
write,804438,59,121
write,726474,84,122
write,662653,65,123
write,608046,42,124
write,674910,90,125
write,586895,67,126
write,12796933,89,127
write,711433,23,128
write,682671,47,129
write,626624,1,130
write,5834769,34,131
write,701676,16,132
write,630700,58,133
write,685532,73,134
write,8334732,36,135
write,821621,28,136
write,668864,76,137
write,622626,47,138
write,2914160,3,139
write,735178,49,140
write,8737459,1,141
write,787976,72,142
write,715849,100,143
write,615814,1,144
write,3346596,69,145
write,661258,43,146
write,716292,13,147
write,640946,27,148
write,665548,48,149
write,690871,29,150
write,672013,8,151
write,645691,23,152
write,680674,98,153
write,667767,18,154
write,689186,12,155
write,595989,34,156
write,24817485,40,157
write,344860,6,158
write,364808,95,159
write,387564,6,160
write,440685,57,161
write,359139,59,162
write,429954,66,163
write,400409,12,164
write,357551,46,165
write,416392,84,166
write,366793,53,167
write,372879,61,168
write,378067,22,169
write,404322,78,170
write,377785,71,171
write,380833,34,172
write,399389,4,173
write,357528,88,174
write,391256,79,175
write,362856,89,176
write,430361,47,177
write,362570,51,178
write,386412,23,179
write,375124,92,180
write,354919,38,181
write,344815,16,182
write,364770,33,183
write,362810,53,184
write,361144,44,185
write,360374,37,186
write,377386,92,187
write,348893,54,188
write,349938,24,189
write,28429730,22,190
write,447615,91,191
write,365338,65,192
write,404062,26,193
write,400321,27,194
write,383169,18,195
write,949106,34,196
write,395047,37,197
write,391007,43,198
write,1720342,35,199
write,380645,35,200
write,404002,26,201
write,364888,12,202
write,403533,70,203
write,334743,18,204
write,387890,43,205
write,352472,72,206
write,352265,16,207
write,2617754,46,208
write,357339,66,209
write,340510,68,210
write,398419,18,211
write,361693,74,212
write,331677,80,213
write,329171,38,214
write,371450,62,215
write,333299,67,216
write,338184,25,217
write,365728,37,218
write,443750,92,219
write,359063,30,220
write,357544,48,221
write,334143,38,222
write,22519515,79,223
write,387918,31,224
write,360322,45,225
write,355557,47,226
write,367220,45,227
write,396151,25,228
write,339758,29,229
write,390554,48,230
write,348841,75,231
write,355923,100,232
write,372506,65,233
write,353025,94,234
write,384414,24,235
write,400654,8,236
write,369568,54,237
write,12760061,14,238
write,416032,27,239
write,356796,92,240
write,363116,37,241
write,341974,38,242
write,364205,81,243
write,351936,44,244
write,367913,61,245
write,331135,99,246
write,596028,42,247
write,331613,58,248
write,331302,81,249
write,328961,87,250
write,380320,1,251
write,344786,17,252
write,313488,61,253
write,321792,4,254
write,362114,48,255
write,362636,6,256
write,363703,50,257
write,349017,2,258
write,324823,70,259
write,352366,70,260
write,336472,100,261
write,352505,44,262
write,337525,51,263
write,402488,51,264
write,7840674,49,265
write,370698,96,266
write,392501,16,267
write,352161,98,268
write,374725,73,269
write,354274,58,270
write,357852,28,271
write,354707,52,272
write,350084,4,273
write,354048,33,274
write,368752,34,275
write,336993,62,276
write,330019,73,277
write,352267,44,278
write,327339,20,279
write,350599,3,280
write,332277,44,281
write,322083,24,282
write,363494,72,283
write,348989,17,284
write,339036,29,285
write,334481,15,286
write,381645,21,287
write,29331905,63,288
write,404988,75,289
write,364294,21,290
write,347045,26,291
write,397699,15,292
write,312370,16,293
write,355288,23,294
write,375700,76,295
write,373642,43,296
write,339895,82,297
write,334762,21,298
write,348697,74,299
write,352919,99,300
write,343460,57,301
write,320576,7,302
write,323763,86,303
write,321720,92,304
write,401893,11,305
write,326243,81,306
write,434886,22,307
write,322008,29,308
write,328730,57,309
write,352293,40,310
write,327453,5,311
write,316161,20,312
write,335051,63,313
write,338002,24,314
write,339993,80,315
write,322884,50,316
write,342803,64,317
write,356140,46,318
write,20442227,16,319
write,406019,69,320
write,348859,12,321
write,328117,99,322
write,355801,57,323
write,332579,99,324
write,328011,29,325
write,366458,91,326
write,311205,49,327
write,357465,37,328
write,348050,57,329
write,354923,41,330
write,364922,64,331
write,356148,46,332
write,334774,79,333
write,317371,65,334
write,356876,9,335
write,325235,31,336
write,378845,56,337
write,330982,10,338
write,379194,63,339
write,351567,8,340
