write,114286106,59,0
write,162340285,19,1
write,41129124,77,2
write,66065177,32,3
write,41963587,51,4
write,25134672,1,5
write,41653278,13,6
write,68238486,53,7
write,78032894,70,8
write,44012954,83,9
write,69442178,2,10
write,71859438,98,11
write,95252224,70,12
write,34679263,54,13
write,47687652,73,14
write,75514774,34,15
write,57903133,12,16
write,55594092,85,17
write,127514183,89,18
write,87050578,41,19
write,55045036,52,20
write,76885322,2,21
write,70519011,94,22
write,139782402,25,23
write,128471045,70,24
write,100330610,15,25
write,150503803,66,26
write,191169888,13,27
write,113422640,20,28
write,151743475,92,29
write,152947452,71,30
write,8783330,94,31
write,425930,91,32
write,407712,49,33
write,379297,29,34
write,401740,33,35
write,381908,71,36
write,381836,26,37
write,346788,25,38
write,434659,4,39
write,395279,71,40
write,405371,73,41
write,344322,100,42
write,368497,76,43
write,56362512,66,44
write,675859,71,45
write,637821,20,46
write,514485,90,47
write,581231,27,48
write,680410,6,49
write,567753,64,50
write,711445,74,51
write,573977,38,52
write,54998519,7,53
write,721156,3,54
write,725878,32,55
write,571399,79,56
write,571486,64,57
write,550803,75,58
write,553795,48,59
write,37072312,85,60
write,407553,20,61
write,450972,22,62
write,380384,74,63
write,385085,50,64
write,444109,13,65
write,360346,27,66
write,382247,42,67
write,443647,18,68
write,401491,54,69
write,473629,37,70
write,407711,48,71
write,345068,15,72
write,25793445,17,73
write,377289,78,74
write,392458,43,75
write,360987,97,76
write,454419,1,77
write,417902,36,78
write,405164,37,79
write,359403,75,80
write,348760,84,81
write,383626,60,82
write,395972,29,83
write,408763,95,84
write,29563653,73,85
write,500137,89,86
write,413307,33,87
write,379231,89,88
write,473210,1,89
write,379506,52,90
write,413014,50,91
write,368713,12,92
write,405635,21,93
write,392789,49,94
write,367277,52,95
write,406104,1,96
write,376433,39,97
write,357184,73,98
write,373628,89,99
write,379897,56,100
write,51959016,57,101
write,391562,62,102
write,473263,8,103
write,367702,37,104
write,392387,49,105
write,333409,51,106
write,394992,16,107
write,390499,51,108
write,371787,3,109
write,373973,82,110
write,374250,79,111
write,347928,3,112
write,377339,85,113
write,392483,20,114
write,398440,29,115
write,348588,3,116
write,50745887,31,117
write,341968,82,118
write,396742,91,119
write,336354,53,120
write,367572,25,121
write,388781,46,122
write,419147,64,123
write,339727,58,124
write,387996,10,125
write,415895,73,126
write,367013,85,127
write,337211,76,128
write,347277,69,129
write,342866,59,130
write,348691,42,131
write,374562,45,132
write,380434,95,133
write,346948,56,134
write,357524,52,135
write,359650,8,136
write,391153,13,137
write,461549,45,138
write,389277,86,139
write,391055,93,140
write,382539,66,141
write,436391,27,142
write,397500,62,143
write,367910,67,144
write,357206,31,145
write,364678,9,146
write,403704,58,147
write,396419,87,148
write,366832,15,149
write,31125461,2,150
write,401470,49,151
write,372512,16,152
write,433490,32,153
write,339666,55,154
write,391133,89,155
write,365389,72,156
write,347575,56,157
write,413105,85,158
write,372558,72,159
