86.350602,0.01
86.465564,0.02
86.550493,0.03
86.615655,0.04
86.67640999999999,0.05
86.72940299999999,0.06
86.774395,0.07
86.82177100000001,0.08
86.867263,0.09
86.913483,0.1
86.957803,0.11
87.003016,0.12
87.047229,0.13
87.090375,0.14
87.13463899999999,0.15
87.178198,0.16
87.229171,0.17
87.28230500000001,0.18
87.33663299999999,0.19
87.38940600000001,0.2
87.450304,0.21
87.512526,0.22
87.586182,0.23
87.667333,0.24
87.757731,0.25
87.868765,0.26
88.01578,0.27
88.222411,0.28
88.522431,0.29
89.153369,0.3
106.161713,0.31
106.451386,0.32
106.576527,0.33
106.657845,0.34
106.72986900000001,0.35
106.789152,0.36
106.84444599999999,0.37
106.898013,0.38
106.953999,0.39
107.004666,0.4
107.058373,0.41
107.112262,0.42
107.16368,0.43
107.216833,0.44
107.27608099999999,0.45
107.331271,0.46
107.394731,0.47
107.46355100000001,0.48
107.536803,0.49
107.61356599999999,0.5
107.70985800000001,0.51
107.821552,0.52
107.971176,0.53
108.16077,0.54
108.47884,0.55
109.215233,0.56
170.37888700000002,0.57
170.620304,0.58
170.748697,0.59
170.847136,0.6
170.932578,0.61
171.02586,0.62
171.107899,0.63
171.185269,0.64
171.268767,0.65
171.359142,0.66
171.458849,0.67
171.569319,0.68
171.688255,0.69
171.82744,0.7
172.034473,0.71
172.39079400000003,0.72
173.327438,0.73
204.502522,0.74
204.711614,0.75
204.843242,0.76
204.955483,0.77
205.059088,0.78
205.151092,0.79
205.253762,0.8
205.35326700000002,0.81
205.457454,0.82
205.576773,0.83
205.72241599999998,0.84
205.91858499999998,0.85
206.24187799999999,0.86
206.956475,0.87
242.50073,0.88
242.751891,0.89
242.925095,0.9,0.9
243.058398,0.91
243.20103,0.92
243.320894,0.93
243.461875,0.94
243.610601,0.95
243.777582,0.96
244.004459,0.97
244.410334,0.98
245.36418300000003,0.99,0.99
