write,1765563499878689461,1,0,1,54,1
write,1765563499879877476,3,0,1,87,1
write,1765563499881032831,2,0,1,68,1
write,1765563499883638551,0,0,1,31,0
write,1765563499885138063,5,0,1,33,1
write,1765563499885651082,4,0,1,24,1
write,1765563499887940705,6,0,1,15,1
write,1765563499889745162,7,0,1,67,1
write,1765563499889960917,8,0,1,62,1
write,1765563499891954891,9,0,1,76,0
write,1765563499893995548,10,0,1,3,0
write,1765563499894534200,11,0,1,35,1
write,1765563499894900348,12,1,2,15,1
write,1765563499897123497,13,0,1,45,1
write,1765563499899089974,14,1,2,68,1
write,1765563499900606973,15,0,1,32,0
write,1765563499902234045,16,0,1,4,0
write,1765563499902512639,18,0,1,5,1
write,1765563499903149342,17,0,1,34,0
write,1765563499905643994,21,3,3,68,1
write,1765563499905775145,19,0,1,72,0
write,1765563499906055565,20,0,1,27,1
write,1765563499908146685,22,0,1,85,1
write,1765563499910884212,24,0,1,17,1
write,1765563499910959170,25,0,1,37,1
write,1765563499911644322,23,0,1,13,0
write,1765563499912319223,26,0,1,1,1
write,1765563499914713741,27,0,1,19,1
write,1765563499915023711,28,1,2,33,1
write,1765563499916186135,29,1,2,85,1
write,1765563499917212625,30,0,1,30,0
write,1765563499917975752,31,3,3,33,1
write,1765563499918751065,32,0,1,7,1
write,1765563499920149936,33,0,1,98,1
write,1765563499921803109,35,1,2,45,1
write,1765563499923287133,34,0,1,2,0
write,1765563499923437724,36,0,1,89,0
write,1765563499923579752,37,1,2,98,1
write,1765563499925475579,38,0,1,86,1
write,1765563499927690523,41,1,2,87,1
write,1765563499927969778,39,0,1,29,0
write,1765563499928801516,40,0,1,75,0
write,1765563499929178521,42,1,2,82,1
write,1765563499930602199,43,0,1,63,1
write,1765563499932093843,45,1,2,89,1
write,1765563499932560809,44,0,1,36,0
write,1765563499933693723,46,0,1,14,0
write,1765563499935103840,47,0,1,49,0
write,1765563499935389660,48,0,1,79,1
write,1765563499936338431,49,0,1,57,0
write,1765563499938334036,52,1,2,72,1
write,1765563499938482360,51,1,2,63,1
write,1765563499938698174,50,1,2,3,0
write,1765563499939959475,53,0,1,64,0
write,1765563499941432882,55,6,4,33,1
write,1765563499941950444,56,0,1,90,1
write,1765563499942034909,54,0,1,21,0
write,1765563499944488439,58,1,2,37,1
write,1765563499944866291,57,1,2,30,0
write,1765563499947405804,59,0,1,73,0
write,1765563499947619790,61,1,2,29,1
write,1765563499947712172,60,1,2,73,0
write,1765563499948624736,62,3,3,45,1
write,1765563499951166263,64,1,2,2,1
write,1765563499951215697,63,0,1,28,0
write,1765563499951789137,66,0,1,97,1
write,1765563499953185129,65,0,1,78,0
write,1765563499954372250,67,3,3,89,1
write,1765563499955406695,68,0,1,52,0
write,1765563499955678101,69,3,3,3,0
write,1765563499956594150,70,1,2,57,1
write,1765563499957610876,71,1,2,97,1
write,1765563499960076457,72,0,1,38,0
write,1765563499960187714,74,10,5,33,1
write,1765563499960376001,73,0,1,47,0
write,1765563499961546288,75,3,3,37,1
write,1765563499963172701,76,1,2,78,1
write,1765563499963993699,78,1,2,24,1
write,1765563499964653361,77,0,1,88,0
write,1765563499964860104,79,1,2,35,1
write,1765563499966192950,80,3,3,78,1
write,1765563499967697478,82,1,2,54,1
write,1765563499967786773,83,6,4,45,1
write,1765563499968607209,81,0,1,50,0
write,1765563499969997985,84,0,1,43,0
write,1765563499971586993,85,0,1,99,0
write,1765563499971715118,86,0,1,26,0
write,1765563499972562153,87,0,1,81,0
write,1765563499973187292,88,1,2,14,1
write,1765563499975581997,90,0,1,23,0
write,1765563499975726886,89,1,2,28,0
write,1765563499976746027,92,0,1,39,0
write,1765563499977309416,91,0,1,74,0
write,1765563499979334231,95,3,3,2,1
write,1765563499980238544,93,1,2,50,0
write,1765563499980403655,94,0,1,48,0
write,1765563499982381445,96,1,2,99,0
write,1765563499982434769,97,1,2,86,1
write,1765563499985993798,99,10,5,45,1
write,1765563499987068221,98,1,2,88,0
write,1765563499987173792,100,1,2,21,1
write,1765563499989689276,101,1,2,4,0
write,1765563499990367214,102,1,2,52,0
write,1765563499991780677,103,1,2,13,0
write,1765563499992083891,104,2,3,76,0
write,1765563499993296037,106,3,3,81,1
write,1765563499993733726,105,1,2,70,0
write,1765563499995146134,107,1,2,34,0
write,1765563499995491831,108,1,2,49,1
write,1765563499996773669,109,0,1,46,0
write,1765563499996939612,110,3,3,57,1
write,1765563499998610489,111,1,2,23,0
write,1765563499999247594,112,0,1,92,0
write,1765563499999645559,113,4,4,81,1
write,1765563500001134690,114,3,3,52,0
write,1765563500001593954,115,3,3,99,1
write,1765563500003632957,117,0,1,91,0
write,1765563500003813879,116,1,2,75,0
write,1765563500004490794,119,0,1,69,1
write,1765563500005727310,118,1,2,67,0
write,1765563500007235438,120,0,1,77,0
write,1765563500007593307,122,3,3,86,1
write,1765563500008326515,121,3,4,82,0
write,1765563500009789887,123,0,1,41,0
write,1765563500011087508,124,1,2,32,0
write,1765563500011993941,125,0,1,60,0
write,1765563500013068691,126,1,2,43,0
write,1765563500013089713,127,3,3,87,1
write,1765563500014121001,128,3,3,63,1
write,1765563500016236884,129,3,3,97,0
write,1765563500016287947,130,1,2,92,1
write,1765563500017433285,131,0,1,66,0
write,1765563500017945495,132,0,1,94,0
write,1765563500020363228,133,3,3,43,0
write,1765563500020672333,135,6,4,78,1
write,1765563500020999370,134,1,2,47,0
write,1765563500021322116,136,3,3,29,1
