87.727977,0.01
87.74591099999999,0.02
87.783071,0.03
87.80349899999999,0.04
87.81522899999999,0.05
87.836918,0.06
87.843343,0.07
87.856831,0.08
87.867194,0.09
87.875692,0.1
87.888081,0.11
87.900194,0.12
87.908597,0.13
87.918018,0.14
87.934128,0.15
87.94223099999999,0.16
87.95542300000001,0.17
87.964669,0.18
87.974727,0.19
87.985551,0.2
87.993392,0.21
88.011199,0.22
88.023192,0.23
88.034571,0.24
88.05631899999999,0.25
88.08754,0.26
88.103292,0.27
88.121801,0.28
88.149608,0.29
88.21918199999999,0.3
88.365584,0.31
107.672326,0.32
107.839664,0.33
107.912949,0.34
107.949051,0.35
107.980385,0.36
108.006763,0.37
108.01788499999999,0.38
108.03800299999999,0.39
108.064961,0.4
108.08793899999999,0.41
108.108012,0.42
108.12991099999999,0.43
108.156196,0.44
108.172927,0.45
108.191267,0.46
108.21601,0.47
108.245914,0.48
108.262575,0.49
108.291996,0.5
108.316461,0.51
108.347601,0.52
108.39484900000001,0.53
108.42443,0.54
108.46136100000001,0.55
108.537165,0.56
108.65324199999999,0.57
109.117893,0.58
171.85356,0.59
171.981115,0.6
172.05029399999998,0.61
172.095317,0.62
172.137232,0.63
172.183161,0.64
172.208729,0.65
172.244619,0.66
172.27036900000002,0.67
172.311496,0.68
172.35712,0.69
172.386245,0.7
172.441779,0.71
172.50448,0.72
172.61195400000003,0.73
172.830517,0.74
205.866224,0.75
205.993628,0.76
206.03932,0.77
206.105812,0.78
206.168109,0.79
206.199342,0.8
206.260184,0.81
206.318166,0.82
206.36629000000002,0.83
206.400114,0.84
206.46661899999998,0.85
206.54341300000002,0.86
206.64653099999998,0.87
207.064649,0.88
243.956628,0.89
244.102494,0.9,0.9
244.17470699999998,0.91
244.219244,0.92
244.27809200000002,0.93
244.31809900000002,0.94
244.363736,0.95
244.436866,0.96
244.50977300000002,0.97
244.603218,0.98
244.710858,0.99,0.99
