87.696238,0.01
87.713946,0.02
87.727977,0.03
87.73316100000001,0.04
87.73698200000001,0.05
87.743705,0.06
87.762169,0.07
87.773711,0.08
87.777995,0.09
87.783314,0.1
87.794415,0.11
87.800596,0.12
87.80439199999999,0.13
87.807836,0.14
87.812885,0.15
87.81923599999999,0.16
87.823904,0.17
87.831761,0.18
87.83726899999999,0.19
87.840214,0.2
87.841288,0.21
87.84603200000001,0.22
87.846637,0.23
87.848951,0.24
87.856831,0.25
87.860664,0.26
87.864029,0.27
87.867194,0.28
87.871055,0.29
87.872751,0.3
87.875203,0.31
87.87924199999999,0.32
87.883325,0.33
87.887605,0.34
87.891257,0.35
87.89362,0.36
87.899461,0.37
87.90217,0.38
87.905493,0.39
87.90808799999999,0.4
87.909086,0.41
87.911788,0.42
87.915832,0.43
87.923056,0.44
87.926291,0.45
87.92988,0.46
87.934128,0.47
87.93588700000001,0.48
87.937533,0.49
87.94223099999999,0.5
87.945676,0.51
87.94869399999999,0.52
87.95542300000001,0.53
87.95995500000001,0.54
87.962266,0.55
87.964669,0.56
87.967331,0.57
87.97013,0.58
87.974228,0.59
87.97717100000001,0.6
87.983215,0.61
87.985191,0.62
87.98637,0.63
87.988094,0.64
87.991298,0.65
87.995432,0.66
87.997683,0.67
88.005488,0.68
88.01347,0.69
88.014365,0.7
88.018186,0.71
88.026002,0.72
88.027804,0.73
88.033532,0.74
88.034571,0.75
88.041285,0.76
88.04817600000001,0.77
88.05631899999999,0.78
88.069606,0.79
88.07475600000001,0.8
88.085229,0.81
88.090553,0.82
88.094445,0.83
88.09768199999999,0.84
88.107744,0.85
88.114339,0.86
88.121514,0.87
88.1308,0.88
88.144667,0.89
88.149283,0.9,0.9
88.149283,0.9009999999999999
88.149283,0.902
88.149608,0.903
88.149608,0.904
88.149608,0.905
88.15583600000001,0.9059999999999999
88.15583600000001,0.907
88.15583600000001,0.9079999999999999
88.164172,0.909
88.164172,0.91
88.164172,0.9109999999999999
88.165018,0.912
88.165018,0.9129999999999999
88.165018,0.914
88.168626,0.915
88.168626,0.9159999999999999
88.168626,0.917
88.187971,0.9179999999999999
88.187971,0.919
88.187971,0.92
88.19357,0.9209999999999999
88.19357,0.922
88.19357,0.9229999999999999
88.199498,0.924
88.199498,0.925
88.199498,0.9259999999999999
88.202978,0.927
88.202978,0.9279999999999999
88.207315,0.929
88.207315,0.93
88.207315,0.9309999999999999
88.214364,0.932
88.214364,0.9329999999999999
88.214364,0.934
88.21918199999999,0.935
88.21918199999999,0.9359999999999999
88.21918199999999,0.937
88.223603,0.938
88.223603,0.9390000000000001
88.223603,0.94
88.231633,0.941
88.231633,0.9420000000000001
88.231633,0.943
88.249867,0.9440000000000001
88.249867,0.945
88.249867,0.946
88.27457199999999,0.9470000000000001
88.27457199999999,0.948
88.27457199999999,0.9490000000000001
88.277454,0.95
88.277454,0.951
88.277454,0.9520000000000001
88.320628,0.953
88.320628,0.9540000000000001
88.320628,0.955
88.326627,0.956
88.326627,0.9570000000000001
88.326627,0.958
88.330829,0.9590000000000001
88.330829,0.96
88.330829,0.961
88.351468,0.9620000000000001
88.351468,0.963
88.351468,0.9640000000000001
88.364257,0.965
88.364257,0.966
88.364257,0.9670000000000001
88.365584,0.968
88.365584,0.9690000000000001
88.365584,0.97
88.384247,0.971
88.384247,0.972
88.384247,0.973
88.398096,0.9740000000000001
88.398096,0.975
88.398096,0.976
88.43108,0.977
88.43108,0.978
88.43108,0.9790000000000001
88.500192,0.98
88.500192,0.981
88.500192,0.982
88.562344,0.983
88.562344,0.9840000000000001
88.562344,0.985
88.663053,0.986
88.663053,0.987
88.663053,0.988
88.665846,0.9890000000000001
88.665846,0.99,0.99
88.665846,0.9901000000000001
88.665846,0.9902
88.665846,0.9903
88.665846,0.9904000000000001
88.665846,0.9904999999999999
88.665846,0.9906
88.665846,0.9906999999999999
88.665846,0.9908
88.665846,0.9909
88.665846,0.991
88.665846,0.9911
88.815744,0.9912000000000001
88.815744,0.9913
88.815744,0.9914000000000001
88.815744,0.9915
88.815744,0.9915999999999999
88.815744,0.9917
88.815744,0.9918
88.815744,0.9919
88.815744,0.992
88.815744,0.9921
