write,1765514989889960286,5,0,1,86,1
write,1765514989890369085,3,0,1,61,1
write,1765514989890798802,2,0,1,65,1
write,1765514989891376584,1,0,1,82,1
write,1765514989891989653,6,1,2,14,1
write,1765514989892187319,7,0,1,58,1
write,1765514989892372977,4,0,1,98,1
write,1765514989977777281,0,0,1,14,0
write,1765514989981110067,8,0,1,74,1
write,1765514990057625159,9,0,1,37,1
write,1765514990057872190,10,0,1,26,1
write,1765514990058320951,14,0,1,55,1
write,1765514990058411031,11,0,1,49,1
write,1765514990068862887,16,0,1,90,1
write,1765514990144354597,12,1,2,60,0
write,1765514990146030931,13,3,3,14,0
write,1765514990146288001,17,0,1,67,1
write,1765514990147168098,18,0,1,39,1
write,1765514990148589778,19,0,1,32,1
write,1765514990149414145,20,0,1,24,1
write,1765514990152552913,15,0,1,38,0
write,1765514990236285835,23,0,1,71,1
write,1765514990236469077,24,0,1,12,1
write,1765514990237038355,25,1,2,4,1
write,1765514990238147000,26,0,1,92,1
write,1765514990238580029,27,0,1,78,1
write,1765514990242348497,21,0,1,2,0
write,1765514990319797902,22,0,1,44,0
write,1765514990324491154,29,0,1,87,1
write,1765514990325710939,30,5,4,60,1
write,1765514990326341850,31,0,1,95,1
write,1765514990327537317,32,0,1,73,1
write,1765514990327594145,33,3,3,38,1
write,1765514990327643320,28,0,1,41,0
write,1765514990412790780,36,1,2,2,1
write,1765514990415087981,38,1,2,41,1
write,1765514990415136344,37,0,1,93,1
write,1765514990416671007,40,1,2,82,1
write,1765514990416806042,39,0,1,9,1
write,1765514990417983512,34,0,1,91,0
write,1765514990418556007,41,1,2,21,1
write,1765514990493888356,35,0,1,29,0
write,1765514990501609800,42,1,2,74,1
write,1765514990504138151,43,2,3,66,1
write,1765514990504573321,44,1,2,32,1
write,1765514990506706324,46,5,4,63,1
write,1765514990507401240,48,1,2,9,1
write,1765514990507628199,47,3,3,86,1
write,1765514990582175783,49,3,3,9,1
write,1765514990589904113,50,1,2,29,1
write,1765514990592480380,45,0,1,48,0
write,1765514990593274607,51,0,1,11,1
write,1765514990596458340,55,0,1,83,1
write,1765514990670753010,56,3,3,32,1
write,1765514990678254291,57,1,2,65,1
write,1765514990679525250,52,2,3,12,0
write,1765514990680939320,53,0,1,80,0
write,1765514990681853032,58,1,2,37,1
write,1765514990681899460,59,0,1,54,1
write,1765514990682199069,54,0,1,99,0
write,1765514990766842658,62,2,3,87,1
write,1765514990769792522,64,1,2,55,1
write,1765514990770674353,60,0,1,22,0
write,1765514990771073915,67,4,4,82,1
write,1765514990844561983,61,0,1,96,0
write,1765514990853411122,63,1,2,99,0
write,1765514990855185108,68,1,2,92,1
write,1765514990855717855,65,0,1,56,0
write,1765514990856589623,66,0,1,3,0
write,1765514990858829781,70,0,1,36,1
write,1765514990859838533,71,1,2,33,1
write,1765514990932772761,72,2,3,21,1
write,1765514990943407864,74,1,2,39,1
write,1765514990943645242,69,0,1,47,0
write,1765514990945815578,76,1,2,93,1
write,1765514990946980159,77,6,4,9,1
write,1765514991028442270,73,0,1,34,0
write,1765514991029901257,75,1,2,34,0
write,1765514991032406769,81,1,2,80,1
write,1765514991033765973,78,0,1,97,0
write,1765514991034540429,82,3,3,39,1
write,1765514991035884067,83,5,5,38,1
write,1765514991106390057,79,0,1,43,0
write,1765514991116823099,84,2,3,33,1
write,1765514991117478067,80,0,1,57,0
write,1765514991118609024,85,8,6,38,1
write,1765514991121400287,86,12,7,38,1
write,1765514991122550674,87,1,2,11,1
write,1765514991123039559,88,1,2,44,1
write,1765514991124299672,89,1,2,54,1
write,1765514991194843526,90,3,3,54,1
write,1765514991212657944,97,2,3,4,1
write,1765514991283089846,98,3,3,34,1
write,1765514991290811917,91,0,1,100,0
write,1765514991291512661,92,1,2,43,0
write,1765514991293372643,93,0,1,52,0
write,1765514991295231923,94,2,3,45,0
write,1765514991297288087,95,1,2,52,0
write,1765514991297945410,96,4,4,99,0
write,1765514991301159028,99,0,1,89,1
write,1765514991371852881,100,6,4,54,1
write,1765514991379233892,101,6,4,34,1
write,1765514991384157302,104,0,1,13,1
write,1765514991386156960,105,0,1,42,1
write,1765514991390022648,107,4,4,43,1
write,1765514991466677761,102,0,1,70,0
write,1765514991468074543,103,1,2,57,0
write,1765514991468676672,109,7,7,60,1
write,1765514991472596412,106,1,2,90,0
write,1765514991473105639,110,6,4,39,1
write,1765514991478387701,112,4,4,92,1
write,1765514991545354518,108,0,1,1,0
write,1765514991557396281,115,3,3,26,1
write,1765514991560169833,111,0,1,30,0
write,1765514991561205688,116,3,3,41,1
write,1765514991566301897,118,3,3,80,1
write,1765514991641062322,113,0,1,72,0
write,1765514991642703930,114,0,1,18,0
write,1765514991646910523,117,0,1,28,0
write,1765514991649148311,121,10,5,34,1
write,1765514991654335354,123,5,5,79,1
write,1765514991719648793,119,1,2,3,0
write,1765514991729695113,124,2,3,58,1
write,1765514991731590172,120,0,1,17,0
write,1765514991731671431,125,4,4,79,1
write,1765514991735745251,122,0,1,51,0
write,1765514991736094455,126,7,5,99,1
write,1765514991737600216,127,2,3,1,1
write,1765514991742453969,128,6,4,3,1
write,1765514991818252625,130,4,4,86,1
write,1765514991819990121,131,3,3,55,1
write,1765514991824168243,133,3,3,57,1
write,1765514991824743825,134,0,1,31,1
write,1765514991893768231,129,1,2,97,0
write,1765514991906418387,132,0,1,62,0
write,1765514991907347313,137,6,5,79,1
write,1765514991911955899,135,4,4,33,0
write,1765514991916180039,136,1,2,48,0
write,1765514991982590970,141,8,6,74,1
write,1765514991993891264,138,0,1,59,0
write,1765514991995850016,143,4,4,97,1
write,1765514991998045806,139,0,1,8,0
write,1765514991998530907,140,0,1,88,0
write,1765514992000429103,144,8,6,12,1
write,1765514992004540624,145,3,3,42,1
write,1765514992071015842,146,10,8,60,1
write,1765514992079904438,142,0,1,77,0
write,1765514992084510814,148,3,3,29,1
write,1765514992087289789,149,1,2,36,1
write,1765514992087665880,150,1,2,28,1
write,1765514992159503099,153,7,5,33,1
write,1765514992167955883,147,0,1,46,0
write,1765514992168565796,154,6,4,55,1
write,1765514992173186034,155,6,4,57,1
write,1765514992174101569,151,0,1,7,0
write,1765514992176766057,157,3,3,28,1
write,1765514992178036685,152,0,1,19,0
write,1765514992247735562,158,1,2,88,1
write,1765514992256005691,159,1,2,70,1
write,1765514992257234411,160,7,5,86,1
write,1765514992261165217,156,3,3,98,0
write,1765514992263968693,162,7,5,32,1
write,1765514992335567517,165,0,1,76,1
write,1765514992344155236,166,1,2,35,1
write,1765514992347663256,161,0,1,23,0
write,1765514992350526101,168,1,2,83,1
write,1765514992350807192,163,2,3,64,0
write,1765514992351325550,164,0,1,85,0
write,1765514992352652950,169,3,4,63,1
write,1765514992430800287,167,1,2,56,0
write,1765514992432378943,171,1,2,73,1
write,1765514992439350449,174,10,5,9,1
write,1765514992509695844,170,0,1,84,0
write,1765514992521995735,172,2,3,8,0
write,1765514992524130162,173,0,1,81,0
write,1765514992525627864,175,1,2,100,0
write,1765514992526501601,176,1,2,7,0
write,1765514992604660305,177,4,5,22,0
write,1765514992605788089,178,0,1,6,0
write,1765514992613706468,179,4,4,8,0
write,1765514992614048035,183,1,2,19,1
write,1765514992684038773,180,1,2,77,0
write,1765514992693100924,185,4,4,21,1
write,1765514992695509289,181,1,2,17,0
write,1765514992698278491,182,6,4,80,0
write,1765514992700722430,184,7,5,74,0
write,1765514992772420770,189,6,6,22,1
write,1765514992779752536,186,0,1,94,0
write,1765514992783774724,191,3,3,83,1
write,1765514992786361662,192,3,3,37,1
write,1765514992788245549,187,11,6,32,0
write,1765514992788871012,188,3,3,78,0
write,1765514992867823567,190,1,2,47,0
write,1765514992872003829,196,6,4,83,1
write,1765514992874938207,193,1,2,81,0
write,1765514992876226501,198,9,7,77,1
write,1765514992877768155,199,11,6,33,1
write,1765514992946979346,194,16,7,32,0
write,1765514992953553420,195,3,3,11,0
write,1765514992956566446,200,10,5,54,1
write,1765514992961255990,197,3,3,56,0
write,1765514992964969529,203,6,4,29,1
write,1765514992966321988,204,1,2,27,1
write,1765514993036003696,205,17,8,38,1
write,1765514993045600523,207,4,4,42,1
write,1765514993046150536,201,3,3,47,0
write,1765514993049253381,202,0,1,5,0
write,1765514993055380713,210,11,6,86,1
write,1765514993124900173,211,15,6,9,1
write,1765514993129353206,206,3,3,44,0
write,1765514993135646770,208,1,2,91,0
write,1765514993138577043,214,1,2,20,1
write,1765514993139104142,209,1,2,84,0
write,1765514993143748045,215,8,6,12,1
write,1765514993213381992,216,7,5,82,1
write,1765514993220260496,212,1,2,46,0
write,1765514993221367357,213,6,4,44,0
write,1765514993225071318,218,14,9,60,1
write,1765514993227366961,219,16,7,86,1
write,1765514993303482335,217,2,3,64,0
write,1765514993310460462,224,2,3,23,1
write,1765514993313540869,220,4,4,87,0
write,1765514993315794620,226,3,3,73,1
write,1765514993319041556,221,0,1,25,0
write,1765514993387417950,222,10,5,57,0
write,1765514993394106862,223,0,1,50,0
write,1765514993400639659,225,22,8,32,0
write,1765514993402419339,229,22,8,86,1
write,1765514993477363136,227,1,2,30,0
write,1765514993482360108,233,7,5,43,1
write,1765514993484093801,228,2,3,20,0
write,1765514993489913891,230,1,2,10,0
write,1765514993490852204,235,9,6,79,1
write,1765514993493196801,231,3,3,52,0
write,1765514993560967453,232,0,1,15,0
write,1765514993565732599,236,7,5,7,1
write,1765514993571094446,237,9,6,4,1
write,1765514993575111408,234,6,4,14,0
write,1765514993579607025,240,12,7,74,1
write,1765514993649375716,242,11,6,82,1
write,1765514993654327422,243,9,6,4,1
write,1765514993657785776,238,1,2,59,0
write,1765514993663565337,245,2,3,45,1
write,1765514993663903220,239,7,5,8,0
write,1765514993667169852,241,1,2,50,0
write,1765514993742348648,248,1,2,61,1
write,1765514993745781292,244,10,5,44,0
write,1765514993746531832,249,15,6,29,1
write,1765514993752235962,250,20,11,99,1
write,1765514993753108141,251,12,7,12,1
write,1765514993753990428,246,3,3,65,0
write,1765514993823326149,247,1,2,69,0
write,1765514993841253047,256,8,6,42,1
write,1765514993842298247,252,29,9,32,0
write,1765514993912088348,259,11,6,55,1
write,1765514993916624580,253,15,6,57,0
write,1765514993920390632,254,15,6,44,0
write,1765514993920844109,255,12,7,14,0
write,1765514993928304013,257,5,5,1,0
write,1765514993928587148,258,0,1,68,0
write,1765514993931079530,261,4,4,78,1
write,1765514994000845991,262,11,6,43,1
write,1765514994015720654,260,7,5,81,0
write,1765514994017645578,267,6,4,73,1
write,1765514994089392962,269,7,5,87,1
write,1765514994090958102,263,1,2,94,0
write,1765514994095692992,264,21,7,44,0
write,1765514994095733527,265,6,4,52,0
write,1765514994102696808,266,3,3,59,0
write,1765514994104990942,268,0,1,16,0
write,1765514994178584827,272,19,10,60,1
write,1765514994180726957,273,9,7,36,1
write,1765514994184887057,274,3,3,88,1
write,1765514994184933872,275,6,4,37,1
write,1765514994190560240,270,6,4,65,0
write,1765514994192370165,271,1,2,89,0
write,1765514994193790803,277,25,11,60,1
write,1765514994267534572,278,6,4,41,1
write,1765514994269415208,279,6,4,88,1
write,1765514994273950578,280,17,8,99,1
write,1765514994277885939,276,1,2,76,0
write,1765514994279837274,282,8,5,36,1
write,1765514994281923238,284,2,3,10,1
write,1765514994358000559,286,10,8,22,1
write,1765514994360028307,281,11,6,8,0
write,1765514994363633789,287,32,12,60,1
write,1765514994367205552,288,17,8,14,1
write,1765514994367507862,283,3,3,91,0
write,1765514994441939892,285,14,8,4,0
write,1765514994446468321,291,4,4,26,1
write,1765514994454654338,289,1,2,31,0
write,1765514994456133762,290,1,2,68,0
write,1765514994456367247,295,5,5,63,1
write,1765514994530188648,296,4,4,62,1
write,1765514994534706136,292,7,5,91,0
write,1765514994535359525,297,7,5,21,1
write,1765514994537644468,293,1,2,72,0
write,1765514994541328222,294,7,5,3,0
write,1765514994543480857,298,14,9,22,1
write,1765514994545601331,299,23,9,38,1
write,1765514994546160781,300,18,8,83,1
write,1765514994618889904,301,7,5,7,1
write,1765514994623627882,302,4,4,58,1
write,1765514994632192268,306,12,7,42,1
write,1765514994635396919,307,24,9,83,1
write,1765514994707842601,309,3,3,61,1
write,1765514994709281832,303,1,2,49,0
write,1765514994711443643,304,1,2,15,0
write,1765514994716119606,305,3,3,89,0
write,1765514994720996898,308,4,4,98,0
