write,563096977,1,0
write,244968130,2,1
write,244079622,88,2
write,244560222,3,3
write,244273781,1,4
write,244563218,47,5
write,244924816,83,6
write,244117684,76,7
write,244370246,2,8
write,244463552,47,9
write,244522844,10,10
write,243888155,40,11
write,244363736,2,12
write,244507808,8,13
write,244450846,9,14
write,244174707,11,15
write,244362828,34,16
write,244309041,15,17
write,244538665,1,18
write,243939449,84,19
write,244506246,77,20
write,244353837,9,21
write,244295888,4,22
write,244004093,27,23
write,244278092,1,24
write,244647989,1,25
write,244285133,8,26
write,244096273,1,27
write,244200011,95,28
write,244586238,6,29
write,243956628,1,30
write,244078610,9,31
write,244324055,8,32
write,244180719,5,33
write,244185314,12,34
write,244267480,5,35
write,244648564,1,36
write,244445854,19,37
write,244065495,6,38
write,244280317,48,39
write,244257935,19,40
write,244748529,96,41
write,244774988,17,42
write,244436866,32,43
write,244318099,55,44
write,244371429,1,45
write,244337783,1,46
write,244654503,3,47
write,244684186,1,48
write,243943742,6,49
write,244102494,2,50
write,244194364,4,51
write,244106800,1,52
write,244710858,1,53
write,243866345,23,54
write,244309388,1,55
write,244097926,1,56
write,244433182,91,57
write,244006704,16,58
write,244491648,5,59
write,244344751,4,60
write,243926696,1,61
write,244252769,5,62
write,244693739,3,63
write,244155763,15,64
write,244642745,6,65
write,244147925,1,66
write,244304129,4,67
write,244344102,2,68
write,243904396,4,69
write,244332051,20,70
write,244248471,41,71
write,244382266,16,72
write,244364171,1,73
write,244265267,7,74
write,244366659,13,75
write,244227456,9,76
write,244708636,31,77
write,244484982,63,78
write,244583378,41,79
write,244550878,4,80
write,244219244,1,81
write,244191611,20,82
write,244191841,27,83
write,244373453,29,84
write,244162748,57,85
write,244319626,5,86
write,244161991,41,87
write,243873779,14,88
write,244154858,1,89
write,243927334,70,90
write,244509773,2,91
write,244307681,1,92
write,244055006,6,93
write,244369451,13,94
write,244363226,43,95
write,244603218,8,96
write,244270559,2,97
write,244079649,15,98
write,244296875,12,99
write,244311239,1,100
write,245138229,1,101
write,244254929,15,102
write,244635401,88,103
write,244236143,1,104
write,244704218,1,105
write,244492081,4,106
write,244204129,44,107
write,244131373,7,108
write,244389917,55,109
write,244550750,2,110
write,244446182,1,111
write,244146900,20,112
write,244698269,75,113
write,244211729,2,114
write,244601783,21,115
write,244146657,4,116
write,244478912,1,117
write,244351522,3,118
write,244205920,2,119
write,244044865,62,120
write,243869566,12,121
