write,49020604,6,0
write,38716665,47,1
write,64548023,1,2
write,16001384,50,3
write,18729950,62,4
write,36545732,20,5
write,133823818,8,6
write,3003370893,66,7
write,3003494111,63,8
write,3003321650,82,9
write,3002912558,45,10
write,2851516784,13,11
write,300212945,42,12
write,317440480,58,13
write,426061906,76,14
write,440529613,7,15
write,254237968,48,16
write,290632708,9,17
write,197889347,95,18
write,455759358,49,19
write,200461699,15,20
write,138219853,86,21
write,210001146,79,22
write,255563689,39,23
write,268698072,5,24
write,316468924,22,25
write,273882062,25,26
write,234004516,65,27
write,279197565,71,28
write,375691910,98,29
write,241370345,65,30
write,165421888,10,31
write,332295058,46,32
write,184787770,17,33
write,217510588,44,34
write,470087707,45,35
write,370909875,16,36
write,378513101,24,37
write,210959586,70,38
write,266870884,91,39
write,280520889,100,40
write,235917493,58,41
write,160130127,52,42
write,249560832,48,43
write,268767755,100,44
write,389875626,19,45
write,275525538,10,46
write,270859202,13,47
write,390982387,61,48
write,340856298,98,49
write,236954807,66,50
write,157206276,9,51
write,399712842,19,52
write,270391754,60,53
write,263802478,93,54
write,301862840,37,55
write,357508094,21,56
write,200655776,79,57
write,278970279,56,58
write,248886583,11,59
write,371103219,47,60
write,316860782,49,61
write,197543558,66,62
write,93110685,26,63
